new_formula,composition_vector,is_superconductor
K2P3,"[19, 2.0, 15, 3.0]",1
K2In2P3Se10,"[19, 2.0, 49, 2.0, 15, 3.0, 34, 10.0]",1
K2Th1P3Se9,"[19, 2.0, 90, 1.0, 15, 3.0, 34, 9.0]",1
K3As1P3Se9,"[19, 3.0, 33, 1.0, 15, 3.0, 34, 9.0]",1
K4P3,"[19, 4.0, 15, 3.0]",1
K4Ge1P4S12,"[19, 4.0, 32, 1.0, 15, 4.0, 16, 12.0]",1
K3Nd3P4S16,"[19, 3.0, 60, 3.0, 15, 4.0, 16, 16.0]",1
K3Gd3P4S16,"[19, 3.0, 64, 3.0, 15, 4.0, 16, 16.0]",1
K9Ce1P4S16,"[19, 9.0, 58, 1.0, 15, 4.0, 16, 16.0]",1
K9Bi1P4S16,"[19, 9.0, 83, 1.0, 15, 4.0, 16, 16.0]",1
K4Ge1P4Se12,"[19, 4.0, 32, 1.0, 15, 4.0, 34, 12.0]",1
K3Ti2P5S18,"[19, 3.0, 22, 2.0, 15, 5.0, 16, 18.0]",1
K3Sn2P5S18,"[19, 3.0, 50, 2.0, 15, 5.0, 16, 18.0]",1
K3P5Ru1Se10,"[19, 3.0, 15, 5.0, 44, 1.0, 34, 10.0]",1
K2Na1H5C2O8,"[19, 2.0, 11, 1.0, 1, 5.0, 6, 2.0, 8, 8.0]",1
K2Na1Zn2H5C4O14,"[19, 2.0, 11, 1.0, 30, 2.0, 1, 5.0, 6, 4.0, 8, 14.0]",1
K4As1H5S3O16,"[19, 4.0, 33, 1.0, 1, 5.0, 16, 3.0, 8, 16.0]",1
K2Sb1H5O6,"[19, 2.0, 51, 1.0, 1, 5.0, 8, 6.0]",1
K1P2H5O8,"[19, 1.0, 15, 2.0, 1, 5.0, 8, 8.0]",1
K1H5S2O9,"[19, 1.0, 1, 5.0, 16, 2.0, 8, 9.0]",1
K2H5F7,"[19, 2.0, 1, 5.0, 9, 7.0]",1
K2Ag6Sn3S10,"[19, 2.0, 47, 6.0, 50, 3.0, 16, 10.0]",1
K2Sn3Sb2S10,"[19, 2.0, 50, 3.0, 51, 2.0, 16, 10.0]",1
K3Cu2Bi5S10,"[19, 3.0, 29, 2.0, 83, 5.0, 16, 10.0]",1
K7Fe5S10,"[19, 7.0, 26, 5.0, 16, 10.0]",1
K2Na1Al1H6,"[19, 2.0, 11, 1.0, 13, 1.0, 1, 6.0]",1
K2Y4Sn2S11,"[19, 2.0, 39, 4.0, 50, 2.0, 16, 11.0]",1
K2Ba1Nb2S11,"[19, 2.0, 56, 1.0, 41, 2.0, 16, 11.0]",1
K3Ta2As1S11,"[19, 3.0, 73, 2.0, 33, 1.0, 16, 11.0]",1
K3Nb2S11,"[19, 3.0, 41, 2.0, 16, 11.0]",1
K3Ta2S11,"[19, 3.0, 73, 2.0, 16, 11.0]",1
K4Ta2S11,"[19, 4.0, 73, 2.0, 16, 11.0]",1
K1S1,"[19, 1.0, 16, 1.0]",1
K1Cu1S1,"[19, 1.0, 29, 1.0, 16, 1.0]",1
K1Au1S1,"[19, 1.0, 79, 1.0, 16, 1.0]",1
K2S1,"[19, 2.0, 16, 1.0]",1
K3Al1H6,"[19, 3.0, 13, 1.0, 1, 6.0]",1
K4Ti3S14,"[19, 4.0, 22, 3.0, 16, 14.0]",1
K6U2Cu12S15,"[19, 6.0, 92, 2.0, 29, 12.0, 16, 15.0]",1
Cs1K5Zn4Sn5S17,"[55, 1.0, 19, 5.0, 30, 4.0, 50, 5.0, 16, 17.0]",1
K2H6Pt1,"[19, 2.0, 1, 6.0, 78, 1.0]",1
K1Cr1S2,"[19, 1.0, 24, 1.0, 16, 2.0]",1
K1Fe2S2,"[19, 1.0, 26, 2.0, 16, 2.0]",1
K1Co2S2,"[19, 1.0, 27, 2.0, 16, 2.0]",1
K1Ga1S2,"[19, 1.0, 31, 1.0, 16, 2.0]",1
K1Y1S2,"[19, 1.0, 39, 1.0, 16, 2.0]",1
K1Zr1S2,"[19, 1.0, 40, 1.0, 16, 2.0]",1
K1In1S2,"[19, 1.0, 49, 1.0, 16, 2.0]",1
K1Sb1S2,"[19, 1.0, 51, 1.0, 16, 2.0]",1
K1La1S2,"[19, 1.0, 57, 1.0, 16, 2.0]",1
K1Ce1S2,"[19, 1.0, 58, 1.0, 16, 2.0]",1
K1Pr1S2,"[19, 1.0, 59, 1.0, 16, 2.0]",1
K1Nd1S2,"[19, 1.0, 60, 1.0, 16, 2.0]",1
K1Sm1S2,"[19, 1.0, 62, 1.0, 16, 2.0]",1
K1Eu1S2,"[19, 1.0, 63, 1.0, 16, 2.0]",1
K1Gd1S2,"[19, 1.0, 64, 1.0, 16, 2.0]",1
K1Tb1S2,"[19, 1.0, 65, 1.0, 16, 2.0]",1
K1Dy1S2,"[19, 1.0, 66, 1.0, 16, 2.0]",1
K1Ho1S2,"[19, 1.0, 67, 1.0, 16, 2.0]",1
K1Er1S2,"[19, 1.0, 68, 1.0, 16, 2.0]",1
K1Lu1S2,"[19, 1.0, 71, 1.0, 16, 2.0]",1
K2Mn1S2,"[19, 2.0, 25, 1.0, 16, 2.0]",1
K2Pd1S2,"[19, 2.0, 46, 1.0, 16, 2.0]",1
K2Pt1S2,"[19, 2.0, 78, 1.0, 16, 2.0]",1
K2Hg1S2,"[19, 2.0, 80, 1.0, 16, 2.0]",1
K6Nb4S25,"[19, 6.0, 41, 4.0, 16, 25.0]",1
K2Li1Al1H6,"[19, 2.0, 3, 1.0, 13, 1.0, 1, 6.0]",1
K2Li1H6N3,"[19, 2.0, 3, 1.0, 1, 6.0, 7, 3.0]",1
K1S3,"[19, 1.0, 16, 3.0]",1
K1Fe2S3,"[19, 1.0, 26, 2.0, 16, 3.0]",1
K1Zr1Cu1S3,"[19, 1.0, 40, 1.0, 29, 1.0, 16, 3.0]",1
K1Hf1Cu1S3,"[19, 1.0, 72, 1.0, 29, 1.0, 16, 3.0]",1
K1Th1Cu1S3,"[19, 1.0, 90, 1.0, 29, 1.0, 16, 3.0]",1
K1U1Cu1S3,"[19, 1.0, 92, 1.0, 29, 1.0, 16, 3.0]",1
K1Np1Cu1S3,"[19, 1.0, 93, 1.0, 29, 1.0, 16, 3.0]",1
K1Cu2As1S3,"[19, 1.0, 29, 2.0, 33, 1.0, 16, 3.0]",1
K1Cu4S3,"[19, 1.0, 29, 4.0, 16, 3.0]",1
K1Ge1Au1S3,"[19, 1.0, 32, 1.0, 79, 1.0, 16, 3.0]",1
K1Mo3S3,"[19, 1.0, 42, 3.0, 16, 3.0]",1
K1Np1Ag1S3,"[19, 1.0, 93, 1.0, 47, 1.0, 16, 3.0]",1
K1Ag5S3,"[19, 1.0, 47, 5.0, 16, 3.0]",1
K1Pt2S3,"[19, 1.0, 78, 2.0, 16, 3.0]",1
K2S3,"[19, 2.0, 16, 3.0]",1
K2Ti1S3,"[19, 2.0, 22, 1.0, 16, 3.0]",1
K2Ag4S3,"[19, 2.0, 47, 4.0, 16, 3.0]",1
K2Te1S3,"[19, 2.0, 52, 1.0, 16, 3.0]",1
K3Fe1S3,"[19, 3.0, 26, 1.0, 16, 3.0]",1
K3Ga1S3,"[19, 3.0, 31, 1.0, 16, 3.0]",1
K3Ge1S3,"[19, 3.0, 32, 1.0, 16, 3.0]",1
K3As1S3,"[19, 3.0, 33, 1.0, 16, 3.0]",1
K3Sb1S3,"[19, 3.0, 51, 1.0, 16, 3.0]",1
K1Be1H6N3,"[19, 1.0, 4, 1.0, 1, 6.0, 7, 3.0]",1
K1V1Cu2S4,"[19, 1.0, 23, 1.0, 29, 2.0, 16, 4.0]",1
K1Y2Cu1S4,"[19, 1.0, 39, 2.0, 29, 1.0, 16, 4.0]",1
K1Nd2Cu1S4,"[19, 1.0, 60, 2.0, 29, 1.0, 16, 4.0]",1
K1Sm2Cu1S4,"[19, 1.0, 62, 2.0, 29, 1.0, 16, 4.0]",1
K1Tb2Cu1S4,"[19, 1.0, 65, 2.0, 29, 1.0, 16, 4.0]",1
K1Ho2Cu1S4,"[19, 1.0, 67, 2.0, 29, 1.0, 16, 4.0]",1
K1Cu1Bi2S4,"[19, 1.0, 29, 1.0, 83, 2.0, 16, 4.0]",1
K1Nb1Cu2S4,"[19, 1.0, 41, 1.0, 29, 2.0, 16, 4.0]",1
K1Y1Ge1S4,"[19, 1.0, 39, 1.0, 32, 1.0, 16, 4.0]",1
K1La1Ge1S4,"[19, 1.0, 57, 1.0, 32, 1.0, 16, 4.0]",1
K1Nd1Ge1S4,"[19, 1.0, 60, 1.0, 32, 1.0, 16, 4.0]",1
K1Tb1Ge1S4,"[19, 1.0, 65, 1.0, 32, 1.0, 16, 4.0]",1
K1Ge1Bi1S4,"[19, 1.0, 32, 1.0, 83, 1.0, 16, 4.0]",1
K1Eu1As1S4,"[19, 1.0, 63, 1.0, 33, 1.0, 16, 4.0]",1
K1Ba1Nb1S4,"[19, 1.0, 56, 1.0, 41, 1.0, 16, 4.0]",1
K1Sn1S4,"[19, 1.0, 50, 1.0, 16, 4.0]",1
K2Ti1Cu2S4,"[19, 2.0, 22, 1.0, 29, 2.0, 16, 4.0]",1
K2V1Cu1S4,"[19, 2.0, 23, 1.0, 29, 1.0, 16, 4.0]",1
K2V1Ag1S4,"[19, 2.0, 23, 1.0, 47, 1.0, 16, 4.0]",1
K2Ni3S4,"[19, 2.0, 28, 3.0, 16, 4.0]",1
K2Nb1Cu1S4,"[19, 2.0, 41, 1.0, 29, 1.0, 16, 4.0]",1
K2Ce1Cu2S4,"[19, 2.0, 58, 1.0, 29, 2.0, 16, 4.0]",1
K2Ag2Ge1S4,"[19, 2.0, 47, 2.0, 32, 1.0, 16, 4.0]",1
K2As1Au1S4,"[19, 2.0, 33, 1.0, 79, 1.0, 16, 4.0]",1
K2Zr1S4,"[19, 2.0, 40, 1.0, 16, 4.0]",1
K2Nb1Ag1S4,"[19, 2.0, 41, 1.0, 47, 1.0, 16, 4.0]",1
K2Mo1S4,"[19, 2.0, 42, 1.0, 16, 4.0]",1
K2Pd3S4,"[19, 2.0, 46, 3.0, 16, 4.0]",1
K2Ta1Ag1S4,"[19, 2.0, 73, 1.0, 47, 1.0, 16, 4.0]",1
K2Cd1Sn1S4,"[19, 2.0, 48, 1.0, 50, 1.0, 16, 4.0]",1
K2Cd1Au4S4,"[19, 2.0, 48, 1.0, 79, 4.0, 16, 4.0]",0
K2Cd3S4,"[19, 2.0, 48, 3.0, 16, 4.0]",1
K2Sn1Au2S4,"[19, 2.0, 50, 1.0, 79, 2.0, 16, 4.0]",1
K2W1S4,"[19, 2.0, 74, 1.0, 16, 4.0]",1
K2Hg3S4,"[19, 2.0, 80, 3.0, 16, 4.0]",0
K3V1S4,"[19, 3.0, 23, 1.0, 16, 4.0]",1
K3Nb1S4,"[19, 3.0, 41, 1.0, 16, 4.0]",1
K3Sb1S4,"[19, 3.0, 51, 1.0, 16, 4.0]",1
K3Ta1S4,"[19, 3.0, 73, 1.0, 16, 4.0]",1
K4Ge1S4,"[19, 4.0, 32, 1.0, 16, 4.0]",1
K6Mn1S4,"[19, 6.0, 25, 1.0, 16, 4.0]",1
K6Hg1S4,"[19, 6.0, 80, 1.0, 16, 4.0]",1
K2B10H6O19,"[19, 2.0, 5, 10.0, 1, 6.0, 8, 19.0]",1
K1Ca1Er2Cu1S5,"[19, 1.0, 20, 1.0, 68, 2.0, 29, 1.0, 16, 5.0]",1
K1Cr3S5,"[19, 1.0, 24, 3.0, 16, 5.0]",1
K1Sn1As1S5,"[19, 1.0, 50, 1.0, 33, 1.0, 16, 5.0]",1
K1Ag3As2S5,"[19, 1.0, 47, 3.0, 33, 2.0, 16, 5.0]",1
K1Ta1S5,"[19, 1.0, 73, 1.0, 16, 5.0]",1
K1Au1S5,"[19, 1.0, 79, 1.0, 16, 5.0]",1
K2S5,"[19, 2.0, 16, 5.0]",1
K2Ge2S5,"[19, 2.0, 32, 2.0, 16, 5.0]",1
K2Sn2S5,"[19, 2.0, 50, 2.0, 16, 5.0]",1
K4Au6S5,"[19, 4.0, 79, 6.0, 16, 5.0]",1
K1B6H6,"[19, 1.0, 5, 6.0, 1, 6.0]",1
K1Eu2Cu1S6,"[19, 1.0, 63, 2.0, 29, 1.0, 16, 6.0]",1
K2Ge2Pb1S6,"[19, 2.0, 32, 2.0, 82, 1.0, 16, 6.0]",1
K2Sn1As2S6,"[19, 2.0, 50, 1.0, 33, 2.0, 16, 6.0]",1
K2Tc3S6,"[19, 2.0, 43, 3.0, 16, 6.0]",1
K2U1Pd3S6,"[19, 2.0, 92, 1.0, 46, 3.0, 16, 6.0]",0
K2Re3S6,"[19, 2.0, 75, 3.0, 16, 6.0]",1
K4H6C2O9,"[19, 4.0, 1, 6.0, 6, 2.0, 8, 9.0]",1
K3Si6H6N11,"[19, 3.0, 14, 6.0, 1, 6.0, 7, 11.0]",1
K2Hg6S7,"[19, 2.0, 80, 6.0, 16, 7.0]",1
K9Fe2S7,"[19, 9.0, 26, 2.0, 16, 7.0]",1
K2Na1H6N3,"[19, 2.0, 11, 1.0, 1, 6.0, 7, 3.0]",1
K1Ca1H6N3,"[19, 1.0, 20, 1.0, 1, 6.0, 7, 3.0]",1
Cs1K1Te1H6S1O10,"[55, 1.0, 19, 1.0, 52, 1.0, 1, 6.0, 16, 1.0, 8, 10.0]",1
K2Te1H6S1O10,"[19, 2.0, 52, 1.0, 1, 6.0, 16, 1.0, 8, 10.0]",1
K2Te1H6Se1O10,"[19, 2.0, 52, 1.0, 1, 6.0, 34, 1.0, 8, 10.0]",1
K1Cr3H6S2O14,"[19, 1.0, 24, 3.0, 1, 6.0, 16, 2.0, 8, 14.0]",1
K1Cr5S8,"[19, 1.0, 24, 5.0, 16, 8.0]",1
K1Sb5S8,"[19, 1.0, 51, 5.0, 16, 8.0]",1
K2Hg3Ge2S8,"[19, 2.0, 80, 3.0, 32, 2.0, 16, 8.0]",1
K2Sn2Hg3S8,"[19, 2.0, 50, 2.0, 80, 3.0, 16, 8.0]",1
K3Nb2Cu3S8,"[19, 3.0, 41, 2.0, 29, 3.0, 16, 8.0]",1
K3Ta2Cu3S8,"[19, 3.0, 73, 2.0, 29, 3.0, 16, 8.0]",1
K3Nd1As2S8,"[19, 3.0, 60, 1.0, 33, 2.0, 16, 8.0]",1
K3Sm1As2S8,"[19, 3.0, 62, 1.0, 33, 2.0, 16, 8.0]",1
K3Dy1As2S8,"[19, 3.0, 66, 1.0, 33, 2.0, 16, 8.0]",1
K3Nb2Ag3S8,"[19, 3.0, 41, 2.0, 47, 3.0, 16, 8.0]",1
K3Ta2Ag3S8,"[19, 3.0, 73, 2.0, 47, 3.0, 16, 8.0]",1
K4Ba1V2S8,"[19, 4.0, 56, 1.0, 23, 2.0, 16, 8.0]",1
K1Al1H6O2F6,"[19, 1.0, 13, 1.0, 1, 6.0, 8, 2.0, 9, 6.0]",1
K2Sn1H6O6,"[19, 2.0, 50, 1.0, 1, 6.0, 8, 6.0]",1
K2H6Pb1O6,"[19, 2.0, 1, 6.0, 82, 1.0, 8, 6.0]",1
K3Np1H6O8,"[19, 3.0, 93, 1.0, 1, 6.0, 8, 8.0]",0
K3Pu1H6O8,"[19, 3.0, 94, 1.0, 1, 6.0, 8, 8.0]",1
K2Dy4Cu4S9,"[19, 2.0, 66, 4.0, 29, 4.0, 16, 9.0]",1
K2Ho4Cu4S9,"[19, 2.0, 67, 4.0, 29, 4.0, 16, 9.0]",1
K1Ti4Cl11,"[19, 1.0, 22, 4.0, 17, 11.0]",1
K1Nb2Cl11,"[19, 1.0, 41, 2.0, 17, 11.0]",1
K1Hg5Cl11,"[19, 1.0, 80, 5.0, 17, 11.0]",1
K1Cl1,"[19, 1.0, 17, 1.0]",1
K6In1Te4Cl1,"[19, 6.0, 49, 1.0, 52, 4.0, 17, 1.0]",1
K1Zr6Mn1Cl14,"[19, 1.0, 40, 6.0, 25, 1.0, 17, 14.0]",1
K2Zr7Cl18,"[19, 2.0, 40, 7.0, 17, 18.0]",1
K1I1Cl2,"[19, 1.0, 53, 1.0, 17, 2.0]",1
K1Ca1Cl3,"[19, 1.0, 20, 1.0, 17, 3.0]",1
K1V1Cl3,"[19, 1.0, 23, 1.0, 17, 3.0]",1
K1Mn1Cl3,"[19, 1.0, 25, 1.0, 17, 3.0]",1
K1Ni1Cl3,"[19, 1.0, 28, 1.0, 17, 3.0]",1
K1Cu1Cl3,"[19, 1.0, 29, 1.0, 17, 3.0]",1
K1Cd1Cl3,"[19, 1.0, 48, 1.0, 17, 3.0]",1
K2Cu1Cl3,"[19, 2.0, 29, 1.0, 17, 3.0]",1
K1Fe1Cl4,"[19, 1.0, 26, 1.0, 17, 4.0]",1
K1Ga1Cl4,"[19, 1.0, 31, 1.0, 17, 4.0]",1
K1I1Cl4,"[19, 1.0, 53, 1.0, 17, 4.0]",1
K1Au1Cl4,"[19, 1.0, 79, 1.0, 17, 4.0]",1
K1Tl1Cl4,"[19, 1.0, 81, 1.0, 17, 4.0]",1
K2Co1Cl4,"[19, 2.0, 27, 1.0, 17, 4.0]",1
K2Zn1Cl4,"[19, 2.0, 30, 1.0, 17, 4.0]",1
K2Pd1Cl4,"[19, 2.0, 46, 1.0, 17, 4.0]",1
K2Pt1Cl4,"[19, 2.0, 78, 1.0, 17, 4.0]",1
K2Hg1Cl4,"[19, 2.0, 80, 1.0, 17, 4.0]",1
K1Sr2Cl5,"[19, 1.0, 38, 2.0, 17, 5.0]",1
K1Sn2Cl5,"[19, 1.0, 50, 2.0, 17, 5.0]",1
K1Pb2Cl5,"[19, 1.0, 82, 2.0, 17, 5.0]",1
K2Y1Cl5,"[19, 2.0, 39, 1.0, 17, 5.0]",1
K2Sb1Cl5,"[19, 2.0, 51, 1.0, 17, 5.0]",1
K2La1Cl5,"[19, 2.0, 57, 1.0, 17, 5.0]",1
K2Ce1Cl5,"[19, 2.0, 58, 1.0, 17, 5.0]",1
K2Pr1Cl5,"[19, 2.0, 59, 1.0, 17, 5.0]",1
K2Nd1Cl5,"[19, 2.0, 60, 1.0, 17, 5.0]",1
K2Sm1Cl5,"[19, 2.0, 62, 1.0, 17, 5.0]",1
K2Eu1Cl5,"[19, 2.0, 63, 1.0, 17, 5.0]",1
K2Gd1Cl5,"[19, 2.0, 64, 1.0, 17, 5.0]",1
K2Tb1Cl5,"[19, 2.0, 65, 1.0, 17, 5.0]",1
K2Dy1Cl5,"[19, 2.0, 66, 1.0, 17, 5.0]",1
K2Ho1Cl5,"[19, 2.0, 67, 1.0, 17, 5.0]",1
K2U1Cl5,"[19, 2.0, 92, 1.0, 17, 5.0]",1
K2Pu1Cl5,"[19, 2.0, 94, 1.0, 17, 5.0]",1
Cs2K1Sc1Cl6,"[55, 2.0, 19, 1.0, 21, 1.0, 17, 6.0]",1
Cs2K1Cr1Cl6,"[55, 2.0, 19, 1.0, 24, 1.0, 17, 6.0]",1
Cs2K1Y1Cl6,"[55, 2.0, 19, 1.0, 39, 1.0, 17, 6.0]",1
Cs2K1In1Cl6,"[55, 2.0, 19, 1.0, 49, 1.0, 17, 6.0]",1
K1Sb1Cl6,"[19, 1.0, 51, 1.0, 17, 6.0]",1
Cs2K1Sm1Cl6,"[55, 2.0, 19, 1.0, 62, 1.0, 17, 6.0]",1
Cs2K1Gd1Cl6,"[55, 2.0, 19, 1.0, 64, 1.0, 17, 6.0]",1
Cs2K1Tb1Cl6,"[55, 2.0, 19, 1.0, 65, 1.0, 17, 6.0]",1
Cs2K1Dy1Cl6,"[55, 2.0, 19, 1.0, 66, 1.0, 17, 6.0]",0
Cs2K1Ho1Cl6,"[55, 2.0, 19, 1.0, 67, 1.0, 17, 6.0]",1
Cs2K1Er1Cl6,"[55, 2.0, 19, 1.0, 68, 1.0, 17, 6.0]",1
Cs2K1Tm1Cl6,"[55, 2.0, 19, 1.0, 69, 1.0, 17, 6.0]",1
K1Ta1Cl6,"[19, 1.0, 73, 1.0, 17, 6.0]",1
K1W1Cl6,"[19, 1.0, 74, 1.0, 17, 6.0]",1
K2Ti1Cl6,"[19, 2.0, 22, 1.0, 17, 6.0]",1
K2V1Cl6,"[19, 2.0, 23, 1.0, 17, 6.0]",1
K2Mn1Cl6,"[19, 2.0, 25, 1.0, 17, 6.0]",1
K2Nb1Cl6,"[19, 2.0, 41, 1.0, 17, 6.0]",1
K2Mo1Cl6,"[19, 2.0, 42, 1.0, 17, 6.0]",1
K2Tc1Cl6,"[19, 2.0, 43, 1.0, 17, 6.0]",1
K2Ru1Cl6,"[19, 2.0, 44, 1.0, 17, 6.0]",1
K2Pd1Cl6,"[19, 2.0, 46, 1.0, 17, 6.0]",1
K2Sn1Cl6,"[19, 2.0, 50, 1.0, 17, 6.0]",1
K2Te1Cl6,"[19, 2.0, 52, 1.0, 17, 6.0]",1
Cs1K2Bi1Cl6,"[55, 1.0, 19, 2.0, 83, 1.0, 17, 6.0]",0
K2W1Cl6,"[19, 2.0, 74, 1.0, 17, 6.0]",1
K2Re1Cl6,"[19, 2.0, 75, 1.0, 17, 6.0]",1
K2Os1Cl6,"[19, 2.0, 76, 1.0, 17, 6.0]",1
K2Pt1Cl6,"[19, 2.0, 78, 1.0, 17, 6.0]",1
K2Pb1Cl6,"[19, 2.0, 82, 1.0, 17, 6.0]",0
K2Pu1Cl6,"[19, 2.0, 94, 1.0, 17, 6.0]",1
K3Sc1Cl6,"[19, 3.0, 21, 1.0, 17, 6.0]",1
K3Ti1Cl6,"[19, 3.0, 22, 1.0, 17, 6.0]",1
K3Mo1Cl6,"[19, 3.0, 42, 1.0, 17, 6.0]",1
K3Rh1Cl6,"[19, 3.0, 45, 1.0, 17, 6.0]",1
K3In1Cl6,"[19, 3.0, 49, 1.0, 17, 6.0]",1
K3Ho1Cl6,"[19, 3.0, 67, 1.0, 17, 6.0]",1
K3Er1Cl6,"[19, 3.0, 68, 1.0, 17, 6.0]",1
K3Tm1Cl6,"[19, 3.0, 69, 1.0, 17, 6.0]",1
K3Ir1Cl6,"[19, 3.0, 77, 1.0, 17, 6.0]",1
K4Cd1Cl6,"[19, 4.0, 48, 1.0, 17, 6.0]",1
K1Y2Cl7,"[19, 1.0, 39, 2.0, 17, 7.0]",1
K1Sm2Cl7,"[19, 1.0, 62, 2.0, 17, 7.0]",1
K1Eu2Cl7,"[19, 1.0, 63, 2.0, 17, 7.0]",1
K1Gd2Cl7,"[19, 1.0, 64, 2.0, 17, 7.0]",1
K1Tb2Cl7,"[19, 1.0, 65, 2.0, 17, 7.0]",1
K1Dy2Cl7,"[19, 1.0, 66, 2.0, 17, 7.0]",1
K1Ho2Cl7,"[19, 1.0, 67, 2.0, 17, 7.0]",1
K1Er2Cl7,"[19, 1.0, 68, 2.0, 17, 7.0]",1
K1Tm2Cl7,"[19, 1.0, 69, 2.0, 17, 7.0]",1
K2Nb3Cl9,"[19, 2.0, 41, 3.0, 17, 9.0]",1
K2Ta3Cl9,"[19, 2.0, 73, 3.0, 17, 9.0]",1
K3Mo2Cl9,"[19, 3.0, 42, 2.0, 17, 9.0]",1
K2B4H8O11,"[19, 2.0, 5, 4.0, 1, 8.0, 8, 11.0]",1
K1B5H8O12,"[19, 1.0, 5, 5.0, 1, 8.0, 8, 12.0]",1
K2Mg1H8C2O10,"[19, 2.0, 12, 1.0, 1, 8.0, 6, 2.0, 8, 10.0]",1
K2Ni1H8C2O10,"[19, 2.0, 28, 1.0, 1, 8.0, 6, 2.0, 8, 10.0]",1
K1H8N3,"[19, 1.0, 1, 8.0, 7, 3.0]",1
K2Mg1H8N4,"[19, 2.0, 12, 1.0, 1, 8.0, 7, 4.0]",1
K1Y1H8N4,"[19, 1.0, 39, 1.0, 1, 8.0, 7, 4.0]",1
K2Zn1H8N4,"[19, 2.0, 30, 1.0, 1, 8.0, 7, 4.0]",1
K2Mg1H8S2O12,"[19, 2.0, 12, 1.0, 1, 8.0, 16, 2.0, 8, 12.0]",1
K2Fe1H8S2O12,"[19, 2.0, 26, 1.0, 1, 8.0, 16, 2.0, 8, 12.0]",1
K6Zr3H8O12F12,"[19, 6.0, 40, 3.0, 1, 8.0, 8, 12.0, 9, 12.0]",1
K2Mg1P4H8O16,"[19, 2.0, 12, 1.0, 15, 4.0, 1, 8.0, 8, 16.0]",1
K2Co1P4H8O16,"[19, 2.0, 27, 1.0, 15, 4.0, 1, 8.0, 8, 16.0]",1
K2Ni1P4H8O16,"[19, 2.0, 28, 1.0, 15, 4.0, 1, 8.0, 8, 16.0]",1
K4Mn3P6H8O24,"[19, 4.0, 25, 3.0, 15, 6.0, 1, 8.0, 8, 24.0]",1
K1,"[19, 1.0]",1
K10In5Sb9,"[19, 10.0, 49, 5.0, 51, 9.0]",1
K10Tl7,"[19, 10.0, 81, 7.0]",1
K1Na1Re1H9,"[19, 1.0, 11, 1.0, 75, 1.0, 1, 9.0]",0
K11Cd2Sb5,"[19, 11.0, 48, 2.0, 51, 5.0]",1
K11In6Bi9,"[19, 11.0, 49, 6.0, 83, 9.0]",1
K1Ca2Cd2Sb3,"[19, 1.0, 20, 2.0, 48, 2.0, 51, 3.0]",1
K1Ti5Se8,"[19, 1.0, 22, 5.0, 34, 8.0]",1
K12In2Se9,"[19, 12.0, 49, 2.0, 34, 9.0]",1
K1V5Se8,"[19, 1.0, 23, 5.0, 34, 8.0]",1
K1Cr5Se8,"[19, 1.0, 24, 5.0, 34, 8.0]",1
K1Cr5Te8,"[19, 1.0, 24, 5.0, 52, 8.0]",1
K12Sn4Au21,"[19, 12.0, 50, 4.0, 79, 21.0]",1
K1Mn1Br3,"[19, 1.0, 25, 1.0, 35, 3.0]",1
K1Fe1Br4,"[19, 1.0, 26, 1.0, 35, 4.0]",1
K1Fe2As2,"[19, 1.0, 26, 2.0, 33, 2.0]",1
K1Fe4Sb12,"[19, 1.0, 26, 4.0, 51, 12.0]",1
K1Co2As2,"[19, 1.0, 27, 2.0, 33, 2.0]",1
K1In9Co2,"[19, 1.0, 49, 9.0, 27, 2.0]",1
K1Cu1Se1,"[19, 1.0, 29, 1.0, 34, 1.0]",1
K1Zr1Cu1Se3,"[19, 1.0, 40, 1.0, 29, 1.0, 34, 3.0]",1
K1U1Cu1Se3,"[19, 1.0, 92, 1.0, 29, 1.0, 34, 3.0]",1
K1Gd2Cu1Se4,"[19, 1.0, 64, 2.0, 29, 1.0, 34, 4.0]",1
K1Ho2Cu1Se4,"[19, 1.0, 67, 2.0, 29, 1.0, 34, 4.0]",1
K1Er2Cu1Se4,"[19, 1.0, 68, 2.0, 29, 1.0, 34, 4.0]",1
K1Cu1Pd1Se5,"[19, 1.0, 29, 1.0, 46, 1.0, 34, 5.0]",1
K1Ce2Cu1Se6,"[19, 1.0, 58, 2.0, 29, 1.0, 34, 6.0]",1
K1Cu1Te1,"[19, 1.0, 29, 1.0, 52, 1.0]",1
K1La1Cu1Te4,"[19, 1.0, 57, 1.0, 29, 1.0, 52, 4.0]",0
K1Cu2Se2,"[19, 1.0, 29, 2.0, 34, 2.0]",1
K1Nb1Cu2Se4,"[19, 1.0, 41, 1.0, 29, 2.0, 34, 4.0]",1
K1Tm2Cu3Se5,"[19, 1.0, 69, 2.0, 29, 3.0, 34, 5.0]",1
K1Cu4As2,"[19, 1.0, 29, 4.0, 33, 2.0]",1
K1Zn13,"[19, 1.0, 30, 13.0]",1
K1Zn1As1,"[19, 1.0, 30, 1.0, 33, 1.0]",1
K1Zn1Sb1,"[19, 1.0, 30, 1.0, 51, 1.0]",1
K1Ga1Br4,"[19, 1.0, 31, 1.0, 35, 4.0]",1
K1Ga1Sb2,"[19, 1.0, 31, 1.0, 51, 2.0]",1
K1Ga1Sb4,"[19, 1.0, 31, 1.0, 51, 4.0]",1
K1Ga1Te2,"[19, 1.0, 31, 1.0, 52, 2.0]",1
