new_formula,composition_vector,is_superconductor
Li1In1Te2,"[3, 1.0, 49, 1.0, 52, 2.0]",1
Li1In1I4,"[3, 1.0, 49, 1.0, 53, 4.0]",1
Li1In2Ir1,"[3, 1.0, 49, 2.0, 77, 1.0]",1
Li1In2Pt1,"[3, 1.0, 49, 2.0, 78, 1.0]",1
Li1Sn1,"[3, 1.0, 50, 1.0]",1
Li1Ce1Sn1,"[3, 1.0, 58, 1.0, 50, 1.0]",1
Li1Pr1Sn1,"[3, 1.0, 59, 1.0, 50, 1.0]",1
Li1Nd1Sn1,"[3, 1.0, 60, 1.0, 50, 1.0]",1
Li1Sm1Sn1,"[3, 1.0, 62, 1.0, 50, 1.0]",1
Li1Gd1Sn1,"[3, 1.0, 64, 1.0, 50, 1.0]",1
Li1Dy1Sn1,"[3, 1.0, 66, 1.0, 50, 1.0]",1
Li1Ho1Sn1,"[3, 1.0, 67, 1.0, 50, 1.0]",1
Li1Er1Sn1,"[3, 1.0, 68, 1.0, 50, 1.0]",1
Li1Tm1Sn1,"[3, 1.0, 69, 1.0, 50, 1.0]",1
Li1Lu1Sn1,"[3, 1.0, 71, 1.0, 50, 1.0]",1
Li1Sn1Au1,"[3, 1.0, 50, 1.0, 79, 1.0]",1
Li1La1Sn2,"[3, 1.0, 57, 1.0, 50, 2.0]",1
Li1Sn4Ir1,"[3, 1.0, 50, 4.0, 77, 1.0]",1
Li1Sn4Au3,"[3, 1.0, 50, 4.0, 79, 3.0]",1
Li1B1,"[3, 1.0, 5, 1.0]",1
Li1Si2B1,"[3, 1.0, 14, 2.0, 5, 1.0]",1
Ba1Li1Sb1,"[56, 1.0, 3, 1.0, 51, 1.0]",1
Li1Eu1Sb1,"[3, 1.0, 63, 1.0, 51, 1.0]",1
Ba1Li1B1S3,"[56, 1.0, 3, 1.0, 5, 1.0, 16, 3.0]",1
Li1Al1B14,"[3, 1.0, 13, 1.0, 5, 14.0]",1
Li15Si4,"[3, 15.0, 14, 4.0]",1
Li1B1C1,"[3, 1.0, 5, 1.0, 6, 1.0]",1
Li1B1Ir1,"[3, 1.0, 5, 1.0, 77, 1.0]",1
Li1B1Pt3,"[3, 1.0, 5, 1.0, 78, 3.0]",1
Li1B1S4O14,"[3, 1.0, 5, 1.0, 16, 4.0, 8, 14.0]",1
Li1B1O2,"[3, 1.0, 5, 1.0, 8, 2.0]",1
K2Li1B1O3,"[19, 2.0, 3, 1.0, 5, 1.0, 8, 3.0]",1
Li1Ca1B1O3,"[3, 1.0, 20, 1.0, 5, 1.0, 8, 3.0]",1
Sr1Li1B1O3,"[38, 1.0, 3, 1.0, 5, 1.0, 8, 3.0]",1
Li1Cd1B1O3,"[3, 1.0, 48, 1.0, 5, 1.0, 8, 3.0]",1
Ba1Li1B1O3,"[56, 1.0, 3, 1.0, 5, 1.0, 8, 3.0]",1
K2Li1B1P2O8,"[19, 2.0, 3, 1.0, 5, 1.0, 15, 2.0, 8, 8.0]",1
Li1B1S2O8,"[3, 1.0, 5, 1.0, 16, 2.0, 8, 8.0]",1
Li1B1F4,"[3, 1.0, 5, 1.0, 9, 4.0]",1
Rb2Li1Nd1B2O6,"[37, 2.0, 3, 1.0, 60, 1.0, 5, 2.0, 8, 6.0]",1
Cs2Li1Nd1B2O6,"[55, 2.0, 3, 1.0, 60, 1.0, 5, 2.0, 8, 6.0]",1
Li1I1,"[3, 1.0, 53, 1.0]",1
Sr1Li1B3S6,"[38, 1.0, 3, 1.0, 5, 3.0, 16, 6.0]",1
Ba1Li1B3S6,"[56, 1.0, 3, 1.0, 5, 3.0, 16, 6.0]",1
Li15Ge4,"[3, 15.0, 32, 4.0]",1
Li1Au1I4,"[3, 1.0, 79, 1.0, 53, 4.0]",1
Li1Ca4B3N6,"[3, 1.0, 20, 4.0, 5, 3.0, 7, 6.0]",1
Sr4Li1B3N6,"[38, 4.0, 3, 1.0, 5, 3.0, 7, 6.0]",1
Li1Eu4B3N6,"[3, 1.0, 63, 4.0, 5, 3.0, 7, 6.0]",1
Li1Nd6B3O13F2,"[3, 1.0, 60, 6.0, 5, 3.0, 8, 13.0, 9, 2.0]",1
Li1Pr6B3O14,"[3, 1.0, 59, 6.0, 5, 3.0, 8, 14.0]",1
Li1Nd6B3O14,"[3, 1.0, 60, 6.0, 5, 3.0, 8, 14.0]",1
Li1Sm6B3O14,"[3, 1.0, 62, 6.0, 5, 3.0, 8, 14.0]",1
Li1Tb6B3O14,"[3, 1.0, 65, 6.0, 5, 3.0, 8, 14.0]",1
Li1Dy6B3O14,"[3, 1.0, 66, 6.0, 5, 3.0, 8, 14.0]",1
Li1Tm6B3O14,"[3, 1.0, 69, 6.0, 5, 3.0, 8, 14.0]",1
Li15Pd4,"[3, 15.0, 46, 4.0]",1
Na1Li1B4O7,"[11, 1.0, 3, 1.0, 5, 4.0, 8, 7.0]",1
K1Li1B4O7,"[19, 1.0, 3, 1.0, 5, 4.0, 8, 7.0]",1
Rb1Li1B4O7,"[37, 1.0, 3, 1.0, 5, 4.0, 8, 7.0]",1
Cs3Li1Pb4,"[55, 3.0, 3, 1.0, 82, 4.0]",0
Ba2Li1B5O10,"[56, 2.0, 3, 1.0, 5, 5.0, 8, 10.0]",1
Na2Li1B5P2O14,"[11, 2.0, 3, 1.0, 5, 5.0, 15, 2.0, 8, 14.0]",1
Li1Si1B6,"[3, 1.0, 14, 1.0, 5, 6.0]",1
Li1B6C1,"[3, 1.0, 5, 6.0, 6, 1.0]",1
Li1B6O9F1,"[3, 1.0, 5, 6.0, 8, 9.0, 9, 1.0]",1
Li1La1Bi2,"[3, 1.0, 57, 1.0, 83, 2.0]",1
Li15Au4,"[3, 15.0, 79, 4.0]",1
Sr1Li1B9O15,"[38, 1.0, 3, 1.0, 5, 9.0, 8, 15.0]",1
Ba1Li1B9O15,"[56, 1.0, 3, 1.0, 5, 9.0, 8, 15.0]",1
Li1C12,"[3, 1.0, 6, 12.0]",1
Sr2Li1C1Br3N2,"[38, 2.0, 3, 1.0, 6, 1.0, 35, 3.0, 7, 2.0]",1
Li1Eu2C1Br3N2,"[3, 1.0, 63, 2.0, 6, 1.0, 35, 3.0, 7, 2.0]",1
Li1Eu2C1I3N2,"[3, 1.0, 63, 2.0, 6, 1.0, 53, 3.0, 7, 2.0]",1
Na3Li1Y3P3C1O15F2,"[11, 3.0, 3, 1.0, 39, 3.0, 15, 3.0, 6, 1.0, 8, 15.0, 9, 2.0]",1
Na1Li1C1O3,"[11, 1.0, 3, 1.0, 6, 1.0, 8, 3.0]",1
K1Li1C1O3,"[19, 1.0, 3, 1.0, 6, 1.0, 8, 3.0]",1
Li1Al1C2N4,"[3, 1.0, 13, 1.0, 6, 2.0, 7, 4.0]",1
Li1In1C2N4,"[3, 1.0, 49, 1.0, 6, 2.0, 7, 4.0]",1
Li1La1C2N4,"[3, 1.0, 57, 1.0, 6, 2.0, 7, 4.0]",1
Li1Pr2C2N4F3,"[3, 1.0, 59, 2.0, 6, 2.0, 7, 4.0, 9, 3.0]",1
Ba4Li1Cu1C2O10,"[56, 4.0, 3, 1.0, 29, 1.0, 6, 2.0, 8, 10.0]",1
Li1La1C2O6,"[3, 1.0, 57, 1.0, 6, 2.0, 8, 6.0]",1
Li1Eu1Bi1,"[3, 1.0, 63, 1.0, 83, 1.0]",1
Ba2Li1Al1C4N8,"[56, 2.0, 3, 1.0, 13, 1.0, 6, 4.0, 7, 8.0]",1
Cs2Li1Ir1C6N6,"[55, 2.0, 3, 1.0, 77, 1.0, 6, 6.0, 7, 6.0]",1
Li16Nb2N8O1,"[3, 16.0, 41, 2.0, 7, 8.0, 8, 1.0]",1
Li16Ta2N8O1,"[3, 16.0, 73, 2.0, 7, 8.0, 8, 1.0]",1
Li1Ca1N1,"[3, 1.0, 20, 1.0, 7, 1.0]",1
Li1Zn1N1,"[3, 1.0, 30, 1.0, 7, 1.0]",1
Sr1Li1N1,"[38, 1.0, 3, 1.0, 7, 1.0]",1
Li1Si1N1O1,"[3, 1.0, 14, 1.0, 7, 1.0, 8, 1.0]",1
Li1N1O3,"[3, 1.0, 7, 1.0, 8, 3.0]",1
Li1Ca1Al1N2,"[3, 1.0, 20, 1.0, 13, 1.0, 7, 2.0]",1
Li1P1N2,"[3, 1.0, 15, 1.0, 7, 2.0]",1
Li1Ca1Ga1N2,"[3, 1.0, 20, 1.0, 31, 1.0, 7, 2.0]",1
Sr2Li1Co1N2,"[38, 2.0, 3, 1.0, 27, 1.0, 7, 2.0]",1
Sr1Li1Ga1N2,"[38, 1.0, 3, 1.0, 31, 1.0, 7, 2.0]",1
Li1Mo1N2,"[3, 1.0, 42, 1.0, 7, 2.0]",1
Li1U1N2,"[3, 1.0, 92, 1.0, 7, 2.0]",1
Li1N3,"[3, 1.0, 7, 3.0]",1
Li1Si2N3,"[3, 1.0, 14, 2.0, 7, 3.0]",1
Sr2Li1Fe2N3,"[38, 2.0, 3, 1.0, 26, 2.0, 7, 3.0]",1
Li1Ge2N3,"[3, 1.0, 32, 2.0, 7, 3.0]",1
Sr2Li1Ta1N3F1,"[38, 2.0, 3, 1.0, 73, 1.0, 7, 3.0, 9, 1.0]",1
Sr1Li1Al3N4,"[38, 1.0, 3, 1.0, 13, 3.0, 7, 4.0]",1
Sr2Li1Re1N4,"[38, 2.0, 3, 1.0, 75, 1.0, 7, 4.0]",1
Ba2Li1Re1N4,"[56, 2.0, 3, 1.0, 75, 1.0, 7, 4.0]",1
Li17Sn4,"[3, 17.0, 50, 4.0]",1
Li1Ca3Si2N5,"[3, 1.0, 20, 3.0, 14, 2.0, 7, 5.0]",1
Ba14Na14Li1N6,"[56, 14.0, 11, 14.0, 3, 1.0, 7, 6.0]",1
Li1Ir1,"[3, 1.0, 77, 1.0]",1
Li1Ir3,"[3, 1.0, 77, 3.0]",1
Ba4Li1Mo2N7,"[56, 4.0, 3, 1.0, 42, 2.0, 7, 7.0]",1
Ba4Li1W2N7,"[56, 4.0, 3, 1.0, 74, 2.0, 7, 7.0]",1
Li1Pt1,"[3, 1.0, 78, 1.0]",0
Li1Nd1P4N8,"[3, 1.0, 60, 1.0, 15, 4.0, 7, 8.0]",1
Li17Pb4,"[3, 17.0, 82, 4.0]",1
Li1Pt7,"[3, 1.0, 78, 7.0]",1
Li1Au1,"[3, 1.0, 79, 1.0]",1
Li1Au3,"[3, 1.0, 79, 3.0]",1
Li1Hg1,"[3, 1.0, 80, 1.0]",1
Li1Hg3,"[3, 1.0, 80, 3.0]",1
Li1Ni2P3O10,"[3, 1.0, 28, 2.0, 15, 3.0, 8, 10.0]",1
Li1Tl1,"[3, 1.0, 81, 1.0]",1
Li1Mg3P3O11,"[3, 1.0, 12, 3.0, 15, 3.0, 8, 11.0]",1
Li1Mg1In1Mo3O12,"[3, 1.0, 12, 1.0, 49, 1.0, 42, 3.0, 8, 12.0]",1
Li1Ti2P3O12,"[3, 1.0, 22, 2.0, 15, 3.0, 8, 12.0]",1
Li1Zr2P3O12,"[3, 1.0, 40, 2.0, 15, 3.0, 8, 12.0]",1
Li1Sn2P3O12,"[3, 1.0, 50, 2.0, 15, 3.0, 8, 12.0]",1
Li1Ga1P4O12,"[3, 1.0, 31, 1.0, 15, 4.0, 8, 12.0]",1
Li1La1P4O12,"[3, 1.0, 57, 1.0, 15, 4.0, 8, 12.0]",1
Li1Ce1P4O12,"[3, 1.0, 58, 1.0, 15, 4.0, 8, 12.0]",1
Li1Nd1P4O12,"[3, 1.0, 60, 1.0, 15, 4.0, 8, 12.0]",1
Li1Sm1P4O12,"[3, 1.0, 62, 1.0, 15, 4.0, 8, 12.0]",1
Li1Gd1P4O12,"[3, 1.0, 64, 1.0, 15, 4.0, 8, 12.0]",1
Li1Tb1P4O12,"[3, 1.0, 65, 1.0, 15, 4.0, 8, 12.0]",1
K2Li1In1Mo3O12,"[19, 2.0, 3, 1.0, 49, 1.0, 42, 3.0, 8, 12.0]",1
Li1V3Te2O12,"[3, 1.0, 23, 3.0, 52, 2.0, 8, 12.0]",1
Li1In1I4O12,"[3, 1.0, 49, 1.0, 53, 4.0, 8, 12.0]",1
Ba4Li1Sb3O12,"[56, 4.0, 3, 1.0, 51, 3.0, 8, 12.0]",1
Ba4Li1Bi3O12,"[56, 4.0, 3, 1.0, 83, 3.0, 8, 12.0]",1
Li1Cu1O1,"[3, 1.0, 29, 1.0, 8, 1.0]",1
Li1Au1S4O14,"[3, 1.0, 79, 1.0, 16, 4.0, 8, 14.0]",1
Li1Nb3Bi4O14,"[3, 1.0, 41, 3.0, 83, 4.0, 8, 14.0]",1
Na1Li1Zr1Si6O15,"[11, 1.0, 3, 1.0, 40, 1.0, 14, 6.0, 8, 15.0]",1
Na2Li1Y1Si6O15,"[11, 2.0, 3, 1.0, 39, 1.0, 14, 6.0, 8, 15.0]",1
K11Li1Mn4O16,"[19, 11.0, 3, 1.0, 25, 4.0, 8, 16.0]",1
K1Li1Nd2Mo4O16,"[19, 1.0, 3, 1.0, 60, 2.0, 42, 4.0, 8, 16.0]",1
Li1U4P3O20,"[3, 1.0, 92, 4.0, 15, 3.0, 8, 20.0]",0
Li1Pb1,"[3, 1.0, 82, 1.0]",1
Li1Al1O2,"[3, 1.0, 13, 1.0, 8, 2.0]",1
K1Li1Mn1O2,"[19, 1.0, 3, 1.0, 25, 1.0, 8, 2.0]",1
K1Li1Zn1O2,"[19, 1.0, 3, 1.0, 30, 1.0, 8, 2.0]",1
Li1Sc1O2,"[3, 1.0, 21, 1.0, 8, 2.0]",1
Li1Ti1O2,"[3, 1.0, 22, 1.0, 8, 2.0]",1
Li1V1O2,"[3, 1.0, 23, 1.0, 8, 2.0]",1
Li1Cr1O2,"[3, 1.0, 24, 1.0, 8, 2.0]",1
Li1Co1O2,"[3, 1.0, 27, 1.0, 8, 2.0]",1
Li1Cu1O2,"[3, 1.0, 29, 1.0, 8, 2.0]",1
Li1Ga1O2,"[3, 1.0, 31, 1.0, 8, 2.0]",1
Li1Y1O2,"[3, 1.0, 39, 1.0, 8, 2.0]",1
Li1Nb1O2,"[3, 1.0, 41, 1.0, 8, 2.0]",1
K1Na2Li1Ti2Fe2Si8O24,"[19, 1.0, 11, 2.0, 3, 1.0, 22, 2.0, 26, 2.0, 14, 8.0, 8, 24.0]",1
Li1Rh1O2,"[3, 1.0, 45, 1.0, 8, 2.0]",1
Li1Ag3O2,"[3, 1.0, 47, 3.0, 8, 2.0]",1
Li1In1O2,"[3, 1.0, 49, 1.0, 8, 2.0]",1
Li1Sb1O2,"[3, 1.0, 51, 1.0, 8, 2.0]",1
Li1Gd1O2,"[3, 1.0, 64, 1.0, 8, 2.0]",1
Li1Tb1O2,"[3, 1.0, 65, 1.0, 8, 2.0]",1
Li1Dy1O2,"[3, 1.0, 66, 1.0, 8, 2.0]",1
Li1Ho1O2,"[3, 1.0, 67, 1.0, 8, 2.0]",1
Li1Er1O2,"[3, 1.0, 68, 1.0, 8, 2.0]",1
Li1Ca9Mn1P7O28,"[3, 1.0, 20, 9.0, 25, 1.0, 15, 7.0, 8, 28.0]",1
Li1Re1O2F4,"[3, 1.0, 75, 1.0, 8, 2.0, 9, 4.0]",0
Na5Li1Mo9O30,"[11, 5.0, 3, 1.0, 42, 9.0, 8, 30.0]",1
Li1Bi1,"[3, 1.0, 83, 1.0]",0
Li1P1O3,"[3, 1.0, 15, 1.0, 8, 3.0]",1
Li1V1O3,"[3, 1.0, 23, 1.0, 8, 3.0]",1
Rb1Li1Zn2O3,"[37, 1.0, 3, 1.0, 30, 2.0, 8, 3.0]",1
Li1As1O3,"[3, 1.0, 33, 1.0, 8, 3.0]",1
Li1Nb1O3,"[3, 1.0, 41, 1.0, 8, 3.0]",1
Li1Sb1O3,"[3, 1.0, 51, 1.0, 8, 3.0]",1
Li1I1O3,"[3, 1.0, 53, 1.0, 8, 3.0]",1
Rb6Li1Pr11Se12Cl16O36,"[37, 6.0, 3, 1.0, 59, 11.0, 34, 12.0, 17, 16.0, 8, 36.0]",0
Rb6Li1Nd11Se12Cl16O36,"[37, 6.0, 3, 1.0, 60, 11.0, 34, 12.0, 17, 16.0, 8, 36.0]",0
Li1Ta1O3,"[3, 1.0, 73, 1.0, 8, 3.0]",1
Li1Os1O3,"[3, 1.0, 76, 1.0, 8, 3.0]",1
Li1Bi1O3,"[3, 1.0, 83, 1.0, 8, 3.0]",1
Li1S1O3F1,"[3, 1.0, 16, 1.0, 8, 3.0, 9, 1.0]",1
Li1U1O3,"[3, 1.0, 92, 1.0, 8, 3.0]",1
Li1Mg1P1O4,"[3, 1.0, 12, 1.0, 15, 1.0, 8, 4.0]",1
Li1Mg1V1O4,"[3, 1.0, 12, 1.0, 23, 1.0, 8, 4.0]",1
Li1Al1Si1O4,"[3, 1.0, 13, 1.0, 14, 1.0, 8, 4.0]",1
Li1Eu3Si1Cl3O4,"[3, 1.0, 63, 3.0, 14, 1.0, 17, 3.0, 8, 4.0]",1
K3Li1Si1O4,"[19, 3.0, 3, 1.0, 14, 1.0, 8, 4.0]",1
Li1Sc1Si1O4,"[3, 1.0, 21, 1.0, 14, 1.0, 8, 4.0]",1
Li1Ga1Si1O4,"[3, 1.0, 31, 1.0, 14, 1.0, 8, 4.0]",1
Li1Y1Si1O4,"[3, 1.0, 39, 1.0, 14, 1.0, 8, 4.0]",1
Li1In1Si1O4,"[3, 1.0, 49, 1.0, 14, 1.0, 8, 4.0]",1
Li1Tm1Si1O4,"[3, 1.0, 69, 1.0, 14, 1.0, 8, 4.0]",1
Li1Mn1P1O4,"[3, 1.0, 25, 1.0, 15, 1.0, 8, 4.0]",1
Li1Fe1P1O4,"[3, 1.0, 26, 1.0, 15, 1.0, 8, 4.0]",1
Li1Ni1P1O4,"[3, 1.0, 28, 1.0, 15, 1.0, 8, 4.0]",1
Li1Zn1P1O4,"[3, 1.0, 30, 1.0, 15, 1.0, 8, 4.0]",1
Li1P1Pb1O4,"[3, 1.0, 15, 1.0, 82, 1.0, 8, 4.0]",1
K1Li1S1O4,"[19, 1.0, 3, 1.0, 16, 1.0, 8, 4.0]",1
Rb1Li1S1O4,"[37, 1.0, 3, 1.0, 16, 1.0, 8, 4.0]",1
Cs1Li1S1O4,"[55, 1.0, 3, 1.0, 16, 1.0, 8, 4.0]",1
Li1Cl1O4,"[3, 1.0, 17, 1.0, 8, 4.0]",1
Li1Fe1Mo1Cl1O4,"[3, 1.0, 26, 1.0, 42, 1.0, 17, 1.0, 8, 4.0]",1
K1Li1Cr1O4,"[19, 1.0, 3, 1.0, 24, 1.0, 8, 4.0]",1
K1Li1Mo1O4,"[19, 1.0, 3, 1.0, 42, 1.0, 8, 4.0]",1
K1Li1W1O4,"[19, 1.0, 3, 1.0, 74, 1.0, 8, 4.0]",0
K2Li1V1O4,"[19, 2.0, 3, 1.0, 23, 1.0, 8, 4.0]",1
K3Li1Ir1O4,"[19, 3.0, 3, 1.0, 77, 1.0, 8, 4.0]",1
Li1Ti2O4,"[3, 1.0, 22, 2.0, 8, 4.0]",1
Li1Mn1V1O4,"[3, 1.0, 25, 1.0, 23, 1.0, 8, 4.0]",1
Rb2Li1V1O4,"[37, 2.0, 3, 1.0, 23, 1.0, 8, 4.0]",1
Cs2Li1V1O4,"[55, 2.0, 3, 1.0, 23, 1.0, 8, 4.0]",1
Rb1Li1Cr1O4,"[37, 1.0, 3, 1.0, 24, 1.0, 8, 4.0]",1
Cs1Li1Cr1O4,"[55, 1.0, 3, 1.0, 24, 1.0, 8, 4.0]",1
Li1Mn1As1O4,"[3, 1.0, 25, 1.0, 33, 1.0, 8, 4.0]",1
Cs2Li1Mn1O4,"[55, 2.0, 3, 1.0, 25, 1.0, 8, 4.0]",1
Li1Fe1As1O4,"[3, 1.0, 26, 1.0, 33, 1.0, 8, 4.0]",1
Li1Zn1As1O4,"[3, 1.0, 30, 1.0, 33, 1.0, 8, 4.0]",1
Li1In1Ge1O4,"[3, 1.0, 49, 1.0, 32, 1.0, 8, 4.0]",1
Rb2Li1As1O4,"[37, 2.0, 3, 1.0, 33, 1.0, 8, 4.0]",1
Cs2Li1As1O4,"[55, 2.0, 3, 1.0, 33, 1.0, 8, 4.0]",1
Rb1Li1Mo1O4,"[37, 1.0, 3, 1.0, 42, 1.0, 8, 4.0]",1
Cs1Li1Mo1O4,"[55, 1.0, 3, 1.0, 42, 1.0, 8, 4.0]",1
Li1Bi1Pd2O4,"[3, 1.0, 83, 1.0, 46, 2.0, 8, 4.0]",0
Li1Eu3O4,"[3, 1.0, 63, 3.0, 8, 4.0]",1
Li1Re1O4,"[3, 1.0, 75, 1.0, 8, 4.0]",1
Li1Pt3O4,"[3, 1.0, 78, 3.0, 8, 4.0]",0
Na1Li1Mg1P1O4F1,"[11, 1.0, 3, 1.0, 12, 1.0, 15, 1.0, 8, 4.0, 9, 1.0]",1
Na1Li1Ni1P1O4F1,"[11, 1.0, 3, 1.0, 28, 1.0, 15, 1.0, 8, 4.0, 9, 1.0]",1
Li1V1P1O4F1,"[3, 1.0, 23, 1.0, 15, 1.0, 8, 4.0, 9, 1.0]",1
Li1Cu1S1O4F1,"[3, 1.0, 29, 1.0, 16, 1.0, 8, 4.0, 9, 1.0]",1
Li1Zn1S1O4F1,"[3, 1.0, 30, 1.0, 16, 1.0, 8, 4.0, 9, 1.0]",1
Na3Li1W1O5,"[11, 3.0, 3, 1.0, 74, 1.0, 8, 5.0]",1
Li1Ta1Si1O5,"[3, 1.0, 73, 1.0, 14, 1.0, 8, 5.0]",1
K1Li1Si2O5,"[19, 1.0, 3, 1.0, 14, 2.0, 8, 5.0]",1
Li1Ti1P1O5,"[3, 1.0, 22, 1.0, 15, 1.0, 8, 5.0]",1
Li1V1P1O5,"[3, 1.0, 23, 1.0, 15, 1.0, 8, 5.0]",1
Li1Ti1As1O5,"[3, 1.0, 22, 1.0, 33, 1.0, 8, 5.0]",1
K3Na2Li1Te1O6,"[19, 3.0, 11, 2.0, 3, 1.0, 52, 1.0, 8, 6.0]",1
K1Li1P2O6,"[19, 1.0, 3, 1.0, 15, 2.0, 8, 6.0]",1
Cs1Li1P2O6,"[55, 1.0, 3, 1.0, 15, 2.0, 8, 6.0]",1
K4Li1I1O6,"[19, 4.0, 3, 1.0, 53, 1.0, 8, 6.0]",1
Li1Ca3Ru1O6,"[3, 1.0, 20, 3.0, 44, 1.0, 8, 6.0]",1
Li1Ca3Os1O6,"[3, 1.0, 20, 3.0, 76, 1.0, 8, 6.0]",1
Li1Mn2Te1O6,"[3, 1.0, 25, 2.0, 52, 1.0, 8, 6.0]",1
Li1Fe1Se2O6,"[3, 1.0, 26, 1.0, 34, 2.0, 8, 6.0]",1
Li1La2Fe1O6,"[3, 1.0, 57, 2.0, 26, 1.0, 8, 6.0]",1
Li1Ga1Se2O6,"[3, 1.0, 31, 1.0, 34, 2.0, 8, 6.0]",1
Li1U1As1O6,"[3, 1.0, 92, 1.0, 33, 1.0, 8, 6.0]",1
Sr2Li1Re1O6,"[38, 2.0, 3, 1.0, 75, 1.0, 8, 6.0]",1
Sr2Li1Os1O6,"[38, 2.0, 3, 1.0, 76, 1.0, 8, 6.0]",1
Sr3Li1Nb1O6,"[38, 3.0, 3, 1.0, 41, 1.0, 8, 6.0]",1
Sr3Li1Ru1O6,"[38, 3.0, 3, 1.0, 44, 1.0, 8, 6.0]",1
Sr3Li1Sb1O6,"[38, 3.0, 3, 1.0, 51, 1.0, 8, 6.0]",1
Sr3Li1Ta1O6,"[38, 3.0, 3, 1.0, 73, 1.0, 8, 6.0]",1
Sr3Li1Ir1O6,"[38, 3.0, 3, 1.0, 77, 1.0, 8, 6.0]",1
Li1Mo1I1O6,"[3, 1.0, 42, 1.0, 53, 1.0, 8, 6.0]",1
Li1La2Mo1O6,"[3, 1.0, 57, 2.0, 42, 1.0, 8, 6.0]",1
Li1La2Ru1O6,"[3, 1.0, 57, 2.0, 44, 1.0, 8, 6.0]",1
Li1Pr2Ru1O6,"[3, 1.0, 59, 2.0, 44, 1.0, 8, 6.0]",1
Li1Nd2Ru1O6,"[3, 1.0, 60, 2.0, 44, 1.0, 8, 6.0]",1
Li1Sm2Ru1O6,"[3, 1.0, 62, 2.0, 44, 1.0, 8, 6.0]",1
Li1Tb2Ru1O6,"[3, 1.0, 65, 2.0, 44, 1.0, 8, 6.0]",1
Ba2Li1Te1O6,"[56, 2.0, 3, 1.0, 52, 1.0, 8, 6.0]",1
Ba2Li1I1O6,"[56, 2.0, 3, 1.0, 53, 1.0, 8, 6.0]",1
Ba2Li1Re1O6,"[56, 2.0, 3, 1.0, 75, 1.0, 8, 6.0]",0
Ba2Li1Os1O6,"[56, 2.0, 3, 1.0, 76, 1.0, 8, 6.0]",1
Li1La2Os1O6,"[3, 1.0, 57, 2.0, 76, 1.0, 8, 6.0]",1
Li1La2Ir1O6,"[3, 1.0, 57, 2.0, 77, 1.0, 8, 6.0]",0
Li1Pr2Os1O6,"[3, 1.0, 59, 2.0, 76, 1.0, 8, 6.0]",0
Li1Pr2Ir1O6,"[3, 1.0, 59, 2.0, 77, 1.0, 8, 6.0]",0
Li1Nd2Os1O6,"[3, 1.0, 60, 2.0, 76, 1.0, 8, 6.0]",1
Li1Nd2Ir1O6,"[3, 1.0, 60, 2.0, 77, 1.0, 8, 6.0]",1
Li1Sm2Os1O6,"[3, 1.0, 62, 2.0, 76, 1.0, 8, 6.0]",1
Li1Sm2Ir1O6,"[3, 1.0, 62, 2.0, 77, 1.0, 8, 6.0]",1
Na3Li1P2O7,"[11, 3.0, 3, 1.0, 15, 2.0, 8, 7.0]",1
K1Li1Zn1P2O7,"[19, 1.0, 3, 1.0, 30, 1.0, 15, 2.0, 8, 7.0]",1
K3Li1P2O7,"[19, 3.0, 3, 1.0, 15, 2.0, 8, 7.0]",1
Li1Sc1P2O7,"[3, 1.0, 21, 1.0, 15, 2.0, 8, 7.0]",1
Li1Cr1P2O7,"[3, 1.0, 24, 1.0, 15, 2.0, 8, 7.0]",1
Li1Fe1P2O7,"[3, 1.0, 26, 1.0, 15, 2.0, 8, 7.0]",1
Li1Mo1P2O7,"[3, 1.0, 42, 1.0, 15, 2.0, 8, 7.0]",1
Li1In1P2O7,"[3, 1.0, 49, 1.0, 15, 2.0, 8, 7.0]",1
Cs1Ba1Li1P2O7,"[55, 1.0, 56, 1.0, 3, 1.0, 15, 2.0, 8, 7.0]",1
K5Li1Ge2O7,"[19, 5.0, 3, 1.0, 32, 2.0, 8, 7.0]",1
Li1Sc1As2O7,"[3, 1.0, 21, 1.0, 33, 2.0, 8, 7.0]",1
Li1Pr1S2O8,"[3, 1.0, 59, 1.0, 16, 2.0, 8, 8.0]",1
Li1Sc1W2O8,"[3, 1.0, 21, 1.0, 74, 2.0, 8, 8.0]",0
Li1Ga5O8,"[3, 1.0, 31, 5.0, 8, 8.0]",1
Li1Y1W2O8,"[3, 1.0, 39, 1.0, 74, 2.0, 8, 8.0]",1
Li1Nb3O8,"[3, 1.0, 41, 3.0, 8, 8.0]",1
Li1In1W2O8,"[3, 1.0, 49, 1.0, 74, 2.0, 8, 8.0]",1
Li1Sb3O8,"[3, 1.0, 51, 3.0, 8, 8.0]",1
Li1La1W2O8,"[3, 1.0, 57, 1.0, 74, 2.0, 8, 8.0]",1
Li1La4Au1O8,"[3, 1.0, 57, 4.0, 79, 1.0, 8, 8.0]",1
Li1Pr1W2O8,"[3, 1.0, 59, 1.0, 74, 2.0, 8, 8.0]",1
Li1Nd1W2O8,"[3, 1.0, 60, 1.0, 74, 2.0, 8, 8.0]",1
Li1Sm1W2O8,"[3, 1.0, 62, 1.0, 74, 2.0, 8, 8.0]",1
Li1Gd1W2O8,"[3, 1.0, 64, 1.0, 74, 2.0, 8, 8.0]",1
